program_id;kode;nama;satuan_kerja_id;anggaran;tahun_kinerja
281;8.01.06.1.01;Perumusan Kebijakan Teknis dan Pelaksanaan Pemantapan Kewaspadaan Nasional dan Penanganan Konflik Sosial;2;769999950;2025
282;1.05.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;8;370000300;2025
282;1.05.01.1.02;Administrasi Keuangan Perangkat Daerah;8;12391185882;2025
282;1.05.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;8;181248500;2025
282;1.05.01.1.06;Administrasi Umum Perangkat Daerah;8;136796800;2025
282;1.05.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;8;40311900;2025
282;1.05.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;8;265331200;2025
282;1.05.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;8;63900000;2025
283;1.05.03.1.01;Pelayanan Informasi Rawan Bencana Provinsi;8;200000250;2025
283;1.05.03.1.02;Pelayanan Pencegahan dan Kesiapsiagaan Terhadap Bencana;8;400000150;2025
283;1.05.03.1.03;Pelayanan Penyelamatan dan Evakuasi Korban Bencana;8;599999800;2025
283;1.05.03.1.04;Penataan Sistem Dasar Penanggulangan Bencana;8;600000400;2025
284;5.02.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;3;218920720;2025
284;5.02.01.1.02;Administrasi Keuangan Perangkat Daerah;3;71844357080;2025
284;5.02.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;3;0;2025
284;5.02.01.1.04;Administrasi Pendapatan Daerah Kewenangan Perangkat Daerah;3;553133718;2025
284;5.02.01.1.05;Administrasi Kepegawaian Perangkat Daerah;3;409300350;2025
284;5.02.01.1.06;Administrasi Umum Perangkat Daerah;3;5006457127;2025
284;5.02.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;3;6353777769;2025
284;5.02.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;3;10336333327;2025
284;5.02.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;3;3073461665;2025
285;5.02.04.1.01;Kegiatan Pengelolaan Pendapatan Daerah;3;7476477869;2025
286;5.02.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;4;797703100;2025
286;5.02.01.1.02;Administrasi Keuangan Perangkat Daerah;4;591939294548;2025
286;5.02.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;4;90827050;2025
286;5.02.01.1.05;Administrasi Kepegawaian Perangkat Daerah;4;755991200;2025
286;5.02.01.1.06;Administrasi Umum Perangkat Daerah;4;914953539;2025
286;5.02.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;4;1360259628;2025
286;5.02.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;4;5338888219;2025
286;5.02.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;4;892662863;2025
287;5.02.02.1.01;Koordinasi dan Penyusunan Rencana Anggaran Daerah;4;3888693125;2025
287;5.02.02.1.02;Pembinaan Pengelolaan Keuangan Daerah Kabupaten/Kota;4;730151682;2025
287;5.02.02.1.03;Koordinasi dan Pengelolaan Perbendaharaan Daerah;4;3563750051;2025
287;5.02.02.1.04;Koordinasi dan Pelaksanaan Akuntansi dan Pelaporan Keuangan Daerah;4;3857582741;2025
287;5.02.02.1.05;Penunjang Urusan Kewenangan Pengelolaan Keuangan Daerah;4;861100000000;2025
288;5.02.03.1.01;Pengelolaan Barang Milik Daerah;4;3800000000;2025
291;5.07.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;9;517111900;2025
291;5.07.01.1.02;Administrasi Keuangan Perangkat Daerah;9;6846083709;2025
291;5.07.01.1.05;Administrasi Kepegawaian Perangkat Daerah;9;36491200;2025
291;5.07.01.1.06;Administrasi Umum Perangkat Daerah;9;59129799;2025
291;5.07.01.1.07;Pengadaan Barang Milik Daerah PenunjangUrusan Pemerintah Daerah;9;74811000;2025
291;5.07.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;9;575064188;2025
291;5.07.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;9;1069609400;2025
292;5.07.02.1.01;Pelaksanaan Pelayanan Penghubung;9;1269998330;2025
293;5.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;1;1349005250;2025
293;5.01.01.1.02;Administrasi Keuangan Perangkat Daerah;1;21300280935;2025
293;5.01.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;1;100000300;2025
293;5.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;1;1001653970;2025
293;5.01.01.1.06;Administrasi Umum Perangkat Daerah;1;4404771536;2025
293;5.01.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;1;16915765745;2025
293;5.01.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1;2190789500;2025
293;5.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;1;2121507204;2025
294;5.01.02.1.01;Penyusunan Perencanaan dan Pendanaan;1;3597617130;2025
294;5.01.02.1.02;Analisis Data dan Informasi Pemerintahan Daerah Bidang Perencanaan Pembangunan Daerah;1;775081095;2025
294;5.01.02.1.03;Pengendalian, Evaluasi dan Pelaporan Bidang Perencanaan Pembangunan Daerah;1;1206922520;2025
294;5.01.02.1.04;Implementasi Sistem Informasi Pemerintahan Daerah di Bidang Pembangunan Daerah;1;277270950;2025
295;5.01.03.1.01;Koordinasi Perencanaan Bidang Pemerintahan dan Pembangunan Manusia;1;3253033900;2025
295;5.01.03.1.02;Koordinasi Perencanaan Bidang Perekonomian dan SDA (Sumber Daya Alam);1;3819750850;2025
295;5.01.03.1.03;Koordinasi Perencanaan Bidang Infrastruktur dan Kewilayahan;1;2201103850;2025
296;5.05.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;7;717200000;2025
296;5.05.01.1.02;Administrasi Keuangan Perangkat Daerah;7;9927581354;2025
296;5.05.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;7;31140000;2025
296;5.05.01.1.05;Administrasi Kepegawaian Perangkat Daerah;7;162238500;2025
296;5.05.01.1.06;Administrasi Umum Perangkat Daerah;7;444327187;2025
296;5.05.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;7;886137300;2025
296;5.05.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;7;418643000;2025
296;5.05.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;7;563605000;2025
297;5.05.02.1.01;Penelitian dan Pengembangan Bidang Penyelenggaraan Pemerintahan dan Pengkajian Peraturan;7;900000000;2025
297;5.05.02.1.02;Penelitian dan Pengembangan Bidang Sosial dan Kependudukan;7;1249999450;2025
297;5.05.02.1.03;Penelitian dan Pengembangan Bidang Ekonomi dan Pembangunan;7;619999700;2025
297;5.05.02.1.04;Pengembangan Inovasi dan Teknologi;7;1149999800;2025
298;1.03.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;13;793309000;2025
298;1.03.01.1.02;Administrasi Keuangan Perangkat Daerah;13;38426323498;2025
298;1.03.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;13;415065850;2025
298;1.03.01.1.05;Administrasi Kepegawaian Perangkat Daerah;13;586922200;2025
298;1.03.01.1.06;Administrasi Umum Perangkat Daerah;13;2530524793;2025
298;1.03.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;13;4329989325;2025
298;1.03.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;13;7284849337;2025
298;1.03.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;13;3313947787;2025
299;1.03.10.1.01;Penyelenggaraan Jalan Provinsi;13;203898746526;2025
300;1.03.11.1.01;Penyelenggaraan Pelatihan Tenaga Ahli Konstruksi;13;1137049700;2025
300;1.03.11.1.02;Penyelenggaraan Sistem Informasi Jasa Konstruksi (SIPJAKI) Cakupan Daerah Provinsi;13;325406650;2025
300;1.03.11.1.03;Kebijakan Khusus Terhadap Penyelenggaraan Jasa Konstruksi;13;456470850;2025
301;1.03.12.1.01;Penetapan Rencana Tata Ruang Wilayah dan Rencana Rinci Tata Ruang Provinsi;13;193069650;2025
301;1.03.12.1.02;Koordinasi dan Sinkronisasi Perencanaan Tata Ruang;13;493230350;2025
301;1.03.12.1.03;Koordinasi dan Sinkronisasi Pemanfataan Ruang Daerah Provinsi;13;644225000;2025
301;1.03.12.1.04;Koordinasi dan Sinkronisasi Pengendalian Pemanfataan Ruang Daerah Provinsi;13;686600000;2025
302;1.03.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;14;1131000000;2025
302;1.03.01.1.02;Administrasi Keuangan Perangkat Daerah;14;34804330480;2025
302;1.03.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;14;290000000;2025
302;1.03.01.1.05;Administrasi Kepegawaian Perangkat Daerah;14;551980000;2025
302;1.03.01.1.06;Administrasi Umum Perangkat Daerah;14;1335712389;2025
302;1.03.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;14;13766867202;2025
302;1.03.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;14;1058370700;2025
303;1.03.02.1.01;Pengelolaan SDA dan Bangunan Pengaman Pantai pada Wilayah Sungai Lintas Daerah Kabupaten/Kota;14;98761218675;2025
303;1.03.02.1.02;Pengembangan dan Pengelolaan Sistem Irigasi Primer dan Sekunder pada Daerah Irigasi yang Luasnya 1000 Ha-3000 Ha dan Daerah Irigasi Lintas Daerah Kabupaten/Kota;14;76134055000;2025
304;1.03.03.1.01;Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM) Lintas Kabupaten/Kota;14;5863782000;2025
305;1.03.04.1.01;Pengembangan Sistem dan Pengelolaan Persampahan Regional;14;200000000;2025
306;1.03.05.1.01;Pengelolaan dan Pengembangan Sistem Air Limbah Domestik Regional;14;2400000000;2025
307;1.03.06.1.01;Pengelolaan dan Pengembangan Sistem Drainase yang Terhubung Langsung dengan Sungai Lintas Daerah Kabupaten/Kota dan Kawasan Strategis Provinsi;14;200000000;2025
308;1.03.07.1.01;Penyelenggaraan Infrastruktur pada Permukiman di Kawasan Strategis Daerah Provinsi;14;12616568000;2025
309;1.03.08.1.01;Penetapan dan Penyelenggaraan Bangunan Gedung untuk Kepentingan Strategis Daerah Provinsi;14;51215000000;2025
310;1.03.09.1.01;Penyelenggaraan Penataan Bangunan dan Lingkungan di Kawasan Strategis Daerah Provinsi dan Lintas Daerah Kabupaten/Kota;14;3200000000;2025
311;3.29.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;36;257896820;2025
311;3.29.01.1.02;Administrasi Keuangan Perangkat Daerah;36;12026319035;2025
311;3.29.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;36;77814750;2025
311;3.29.01.1.05;Administrasi Kepegawaian Perangkat Daerah;36;223039800;2025
311;3.29.01.1.06;Administrasi Umum Perangkat Daerah;36;997886915;2025
311;3.29.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;36;115779637;2025
311;3.29.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;36;2519451975;2025
311;3.29.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;36;730222550;2025
312;3.29.02.1.01;Penetapan Zona Konservasi Air Tanah pada Cekungan Air Tanah dalam Daerah Provinsi;36;272612200;2025
312;3.29.02.1.03;Penetapan Nilai Perolehan Air Tanah dalam Daerah Provinsi;36;238383100;2025
313;3.29.03.1.01;Penetapan Wilayah Izin Usaha Pertambangan Mineral Bukan Logam dan Batuan dalam 1 (satu) Daerah Provinsi dan Wilayah Laut sampai dengan 12 Mil;36;70368350;2025
313;3.29.03.1.03;Penatausahaan Izin Usaha Pertambangan Mineral Bukan Logam dan Batuan dalam rangka Penanaman Modal Dalam Negeri pada Wilayah Izin Usaha Pertambangan Daerah yang Berada dalam 1 (satu) Daerah Provinsi termasuk Wilayah Laut sampai dengan 12 Mil Laut;36;460272800;2025
313;3.29.03.1.04;Penatausahaan Izin Pertambangan Rakyat untuk Komoditas Mineral Logam, Batubara, Mineral Bukan Logam, dan Batuan dalam Wilayah Pertambangan Rakyat;36;44243500;2025
313;3.29.03.1.24;Pembinaan dan Pengawasan Pelaksanaan Izin Usaha Pertambangan;36;98198450;2025
314;3.29.05.1.05;Pengelolaan penyediaan Biomassa dan/atau Biogas dalam wilayah provinsi;36;131148800;2025
314;3.29.05.1.07;Pengelolaan aneka energi baru terbarukan berupa sinar matahari, angin, aliran dan terjunan air, gerakan dan perbedaan suhu lapisan laut dalam wilayah provinsi;36;7027251555;2025
314;3.29.05.1.10;Pembinaan dan pengawasan pelaksanaan Konservasi Energi yang dilakukan oleh pemangku kepentingan di tingkat daerah provinsi;36;69599750;2025
315;3.29.06.1.01;Penatausahaan Izin Usaha Penyediaan Tenaga Listrik Non Badan Usaha Milik Negara dan Penjualan Tenaga Listrik serta Penyewaan Jaringan kepada Penyedia Tenaga Listrik dalam Daerah Provinsi;36;30363000;2025
315;3.29.06.1.02;Penatausahaan Izin Operasi yang Fasilitas Instalasinya dalam Daerah Provinsi;36;328851550;2025
315;3.29.06.1.04;Persetujuan Harga Jual Tenaga Listrik dan Sewa Jaringan Tenaga Listrik, Rencana Usaha Penyediaan Tenaga Listrik, Penjualan Kelebihan Tenaga Listrik dari Pemegang Izin yang Ditetapkan oleh Daerah Provinsi;36;35202700;2025
315;3.29.06.1.05;Penatausahaan Izin Usaha Jasa Penunjang Tenaga Listrik bagi Badan Usaha Dalam Negeri/Mayoritas Sahamnya Dimiliki oleh Penanam Modal Dalam Negeri;36;29030000;2025
315;3.29.06.1.06;Penganggaran untuk Kelompok Masyarakat Tidak Mampu, Pembangunan Sarana Penyediaan Tenaga Listrik Belum Berkembang, Daerah Terpencil dan Perdesaan;36;2183196300;2025
316;2.22.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;11;1000209000;2025
316;2.22.01.1.02;Administrasi Keuangan Perangkat Daerah;11;10505832024;2025
316;2.22.01.1.06;Administrasi Umum Perangkat Daerah;11;151562700;2025
316;2.22.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;11;2057615500;2025
316;2.22.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;11;0;2025
317;2.22.02.1.01;Pengelolaan Kebudayaan yang Masyarakat Pelakunya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;11;414111500;2025
317;2.22.02.1.02;Pelestarian Kesenian Tradisional yang Masyarakat Pelakunya Lintas Kabupaten/Kota dalam Daerah Provinsi;11;187124250;2025
318;2.22.03.1.01;Pembinaan Kesenian yang Masyarakat Pelakunya Lintas Daerah Kabupaten/Kota;11;122456000;2025
319;2.22.04.1.01;Pembinaan Sejarah Lokal Provinsi;11;37150000;2025
320;2.22.05.1.01;Penetapan Cagar Budaya Peringkat Provinsi;11;202670000;2025
320;2.22.05.1.02;Pengelolaan Cagar Budaya Peringkat Provinsi;11;460180000;2025
321;2.22.06.1.01;Pengelolaan Museum Provinsi;11;0;2025
322;3.28.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;34;529007000;2025
322;3.28.01.1.02;Administrasi Keuangan Perangkat Daerah;34;57478246862;2025
322;3.28.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;34;62430000;2025
322;3.28.01.1.05;Administrasi Kepegawaian Perangkat Daerah;34;355287549;2025
322;3.28.01.1.06;Administrasi Umum Perangkat Daerah;34;2134573910;2025
322;3.28.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;34;1591831403;2025
322;3.28.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;34;5577084594;2025
322;3.28.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;34;2283696980;2025
323;3.28.03.1.01;Pengelolaan Rencana Tata Hutan Kesatuan Pengelolaan Hutan (KPH) Kewenangan Provinsi;34;168848000;2025
323;3.28.03.1.02;Rencana Pengelolaan Kesatuan Pengelolaan Hutan kecuali pada Kesatuan Pengelolaan Hutan Konservasi (KPHK);34;380968200;2025
323;3.28.03.1.03;Pemanfaatan Hutan di Kawasan Hutan Produksi dan Hutan Lindung;34;116000000;2025
323;3.28.03.1.04;Pelaksanaan Rehabilitasi di Luar Kawasan Hutan Negara;34;3137386502;2025
323;3.28.03.1.05;Pelaksanaan Perlindungan Hutan di Hutan Lindung dan Hutan Produksi;34;1010215348;2025
323;3.28.03.1.06;Pelaksanaan Pengolahan Hasil Hutan Bukan Kayu (HHBK);34;36000000;2025
323;3.28.03.1.07;Pelaksanaan Pengolahan Hasil Hutan Kayu dengan Kapasitas Produksi <6000 m3/Tahun;34;261925600;2025
323;3.28.03.1.09;Perbenihan Tanaman Hutan;34;506845000;2025
324;3.28.04.1.01;Pengelolaan Taman Hutan Raya (TAHURA) Provinsi;34;238810000;2025
324;3.28.04.1.02;Perlindungan Tumbuhan dan Satwa Liar yang Tidak Dilindungi dan/atau Tidak Masuk dalam Lampiran (Appendix) CITES (Convension On International Trade In Endangered Species) untuk Kewenangan Daerah Provinsi;34;0;2025
324;3.28.04.1.03;Pengelolaan Kawasan Bernilai Ekosistem Penting, Daerah Penyangga Kawasan Suaka Alam dan Kawasan Pelestarian Alam;34;136250250;2025
325;3.28.05.1.01;Pelaksanaan Penyuluhan Kehutanan Provinsi dan Pemberdayaan Masyarakat di Bidang Kehutanan;34;1783230914;2025
326;3.28.06.1.01;Pelaksanaan Pengelolaan DAS Lintas Daerah Kabupaten/Kota dan dalam Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;34;150000000;2025
327;3.25.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;31;892900000;2025
327;3.25.01.1.02;Administrasi Keuangan Perangkat Daerah;31;21217637779;2025
327;3.25.01.1.05;Administrasi Kepegawaian Perangkat Daerah;31;208085000;2025
327;3.25.01.1.06;Administrasi Umum Perangkat Daerah;31;1254860857;2025
327;3.25.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;31;8479096851;2025
327;3.25.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;31;2029849281;2025
328;3.25.02.1.01;Pengelolaan Ruang Laut Sampai Dengan 12 Mil di Luar Minyak dan Gas Bumi;31;2612545000;2025
328;3.25.02.1.02;Penerbitan Izin Pemanfaatan Ruang Laut di Bawah 12 Mil di Luar Minyak dan Gas Bumi;31;250000000;2025
328;3.25.02.1.03;Pemberdayaan Masyarakat Pesisir dan Pulau-Pulau Kecil;31;236055900;2025
329;3.25.03.1.01;Pengelolaan Penangkapan Ikan di Wilayah Laut Sampai Dengan 12 Mil;31;7149900000;2025
329;3.25.03.1.03;Penerbitan Izin Usaha Perikanan Tangkap untuk Kapal Perikanan Berukuran di atas 10 GT sampai dengan 30 GT;31;100058000;2025
329;3.25.03.1.06;Penetapan Lokasi Pembangunan serta Pengelolaan Pelabuhan Perikanan Provinsi;31;2702942992;2025
330;3.25.04.1.05;Pengelolaan Pembudidayaan Ikan di Laut;31;1540000000;2025
330;3.25.04.1.06;Pengelolaan Pembudidayaan Ikan di Perairan Darat;31;3165421110;2025
331;3.25.05.1.01;Pengawasan Sumber Daya Kelautan dan Perikanan sampai dengan 12 Mil;31;2308613000;2025
331;3.25.05.1.02;Pengawasan Sumber Daya Perikanan di Wilayah Sungai, Danau, Waduk, Rawa, dan Genangan Air Lainnya yang Dapat Diusahakan Lintas Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi;31;163388000;2025
332;3.25.06.1.01;Penerbitan Izin Usaha Pemasaran dan Pengolahan Hasil Perikanan Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi;31;178800000;2025
332;3.25.06.1.02;Pembinaan Mutu dan Keamanan Hasil Perikanan bagi Usaha Pengolahan dan Pemasaran Skala Menengah dan Besar;31;1224844119;2025
332;3.25.06.1.03;Penyediaan dan Penyaluran Bahan Baku Industri Pengolahan Ikan Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi;31;671200000;2025
333;2.12.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;22;287089950;2025
333;2.12.01.1.02;Administrasi Keuangan Perangkat Daerah;22;5817281096;2025
333;2.12.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;22;46935000;2025
333;2.12.01.1.05;Administrasi Kepegawaian Perangkat Daerah;22;150000050;2025
333;2.12.01.1.06;Administrasi Umum Perangkat Daerah;22;1300303015;2025
333;2.12.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;22;1368491800;2025
333;2.12.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;22;781205000;2025
334;2.12.02.1.01;Pelayanan Pendaftaran Kependudukan;22;149999900;2025
334;2.12.02.1.02;Penyelenggaraan Pendaftaran Kependudukan;22;149999900;2025
334;2.12.02.1.03;Pembinaan dan Pengawasan Penyelenggaraan Pendaftaran Kependudukan;22;200000150;2025
335;2.12.03.1.02;Penyelenggaraan Pencatatan Sipil di Provinsi;22;150000050;2025
335;2.12.03.1.03;Pemberian Konsultasi Penyelenggaraan Pencatatan Sipil;22;200000150;2025
336;2.12.04.1.02;Penyelenggaraan Pengelolaan Informasi Administrasi Kependudukan Provinsi;22;111997000;2025
336;2.12.04.1.03;Pembinaan dan Pengawasan Pengelolaan Informasi Administrasi Kependudukan Provinsi;22;102877900;2025
337;2.12.05.1.01;Penyediaan Profil Kependudukan;22;285124950;2025
338;1.02.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;12;850000000;2025
338;1.02.01.1.02;Administrasi Keuangan Perangkat Daerah;12;180815008745;2025
338;1.02.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;12;249111700;2025
338;1.02.01.1.05;Administrasi Kepegawaian Perangkat Daerah;12;499840000;2025
338;1.02.01.1.06;Administrasi Umum Perangkat Daerah;12;2146481683;2025
338;1.02.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;12;6926660522;2025
338;1.02.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;12;9155872887;2025
338;1.02.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;12;2031972238;2025
338;1.02.01.1.10;Peningkatan Pelayanan BLUD;12;270158685143;2025
339;1.02.02.1.01;Penyediaan Fasilitas Pelayanan, Sarana, Prasarana dan Alat Kesehatan untuk UKP Rujukan, UKM dan UKM Rujukan Tingkat Daerah Provinsi;12;6326113956;2025
339;1.02.02.1.02;Penyediaan Layanan Kesehatan untuk UKP Rujukan, UKM dan UKM Rujukan Tingkat Daerah Provinsi;12;48965724901;2025
339;1.02.02.1.03;Penyelenggaraan Sistem Informasi Kesehatan Secara Terintegrasi;12;399999830;2025
339;1.02.02.1.04;Penerbitan Izin Rumah Sakit Kelas B dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Provinsi;12;788984850;2025
340;1.02.03.1.01;Perencanaan Kebutuhan Sumber Daya Manusia Kesehatan untuk UKM dan UKP Provinsi;12;300051000;2025
340;1.02.03.1.02;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Provinsi;12;372861233;2025
341;1.02.04.1.01;Penerbitan Pengakuan Pedagang Besar Farmasi (PBF) Cabang dan Cabang Penyalur Alat Kesehatan (PAK);12;599999900;2025
342;1.02.05.1.01;Advokasi, Pemberdayaan, Kemitraan, Peningkatan Peran Serta Masyarakat dan Lintas Sektor Tingkat Daerah Provinsi;12;300000250;2025
342;1.02.05.1.02;Pelaksanaan Komunikasi Informasi dan Edukasi (KIE) Perilaku Hidup Bersih dan Sehat dalam rangka Promotif Preventif Tingkat Daerah Provinsi;12;150000150;2025
342;1.02.05.1.03;Pengembangan dan Pelaksanaan Upaya Kesehatan Bersumber Daya Masyarakat (UKBM) Tingkat Daerah Provinsi;12;150000000;2025
